fight_stat_id,fight_id,fighter_id,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att,sig_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time,fight_url
2262,1131,272.0,0.0,320.0,261.0,53.0,29.0,10.0,7.0,2.0,0.0,13:00,http://ufcstats.com/fight-details/09e7db36cd72bf61
2261,1131,2183.0,0.0,56.0,42.0,34.0,21.0,3.0,1.0,0.0,0.0,0:51,http://ufcstats.com/fight-details/09e7db36cd72bf61
2260,1130,2990.0,1.0,37.0,18.0,35.0,16.0,1.0,1.0,0.0,0.0,0:15,http://ufcstats.com/fight-details/3b44d0179f94726c
2259,1130,4069.0,0.0,25.0,7.0,25.0,7.0,2.0,0.0,0.0,0.0,0:05,http://ufcstats.com/fight-details/3b44d0179f94726c
2258,1129,483.0,1.0,108.0,75.0,35.0,10.0,1.0,1.0,1.0,0.0,5:27,http://ufcstats.com/fight-details/df28f8cb5a12ec8e
2257,1129,803.0,0.0,43.0,29.0,31.0,17.0,1.0,0.0,0.0,0.0,0:38,http://ufcstats.com/fight-details/df28f8cb5a12ec8e
2256,1128,2981.0,0.0,100.0,77.0,85.0,62.0,2.0,1.0,0.0,0.0,3:06,http://ufcstats.com/fight-details/cfacff39c9f3b2f9
2255,1128,319.0,0.0,77.0,51.0,47.0,24.0,15.0,3.0,0.0,1.0,7:13,http://ufcstats.com/fight-details/cfacff39c9f3b2f9
2254,1127,2645.0,1.0,109.0,73.0,61.0,28.0,1.0,1.0,0.0,0.0,4:26,http://ufcstats.com/fight-details/11ca5d09db47708b
2253,1127,3290.0,0.0,133.0,104.0,41.0,19.0,6.0,2.0,3.0,0.0,6:04,http://ufcstats.com/fight-details/11ca5d09db47708b
2252,1126,3056.0,0.0,54.0,31.0,50.0,27.0,0.0,0.0,3.0,1.0,1:44,http://ufcstats.com/fight-details/0d09e95e85efad69
2251,1126,3638.0,1.0,86.0,43.0,66.0,23.0,1.0,0.0,0.0,0.0,1:56,http://ufcstats.com/fight-details/0d09e95e85efad69
2250,1125,649.0,0.0,31.0,16.0,23.0,8.0,0.0,0.0,2.0,0.0,1:11,http://ufcstats.com/fight-details/bb0794053766a866
2249,1125,2630.0,0.0,16.0,5.0,16.0,5.0,1.0,1.0,0.0,0.0,0:29,http://ufcstats.com/fight-details/bb0794053766a866
2248,1124,436.0,0.0,136.0,80.0,102.0,46.0,0.0,0.0,0.0,0.0,4:33,http://ufcstats.com/fight-details/83314e1ed6f7d94e
2247,1124,615.0,0.0,40.0,19.0,39.0,18.0,7.0,2.0,0.0,0.0,2:08,http://ufcstats.com/fight-details/83314e1ed6f7d94e
2246,1123,2257.0,0.0,134.0,90.0,74.0,32.0,1.0,1.0,2.0,2.0,7:54,http://ufcstats.com/fight-details/cd45a78028039f53
2245,1123,3253.0,0.0,59.0,42.0,28.0,14.0,5.0,1.0,3.0,1.0,4:03,http://ufcstats.com/fight-details/cd45a78028039f53
2244,1122,509.0,0.0,43.0,37.0,6.0,4.0,1.0,0.0,7.0,1.0,2:08,http://ufcstats.com/fight-details/440936f9db783997
2243,1122,530.0,0.0,85.0,36.0,60.0,16.0,0.0,0.0,0.0,0.0,4:48,http://ufcstats.com/fight-details/440936f9db783997
2242,1121,2619.0,0.0,159.0,102.0,85.0,31.0,10.0,4.0,3.0,1.0,6:50,http://ufcstats.com/fight-details/f25d324841223f26
2241,1121,523.0,0.0,94.0,47.0,67.0,21.0,4.0,4.0,5.0,3.0,4:06,http://ufcstats.com/fight-details/f25d324841223f26
2240,1120,1934.0,3.0,58.0,37.0,46.0,28.0,2.0,0.0,0.0,0.0,0:30,http://ufcstats.com/fight-details/15750dc75b7426f3
2239,1120,3051.0,0.0,26.0,5.0,24.0,4.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/15750dc75b7426f3
2238,1119,2482.0,0.0,106.0,79.0,58.0,34.0,5.0,3.0,0.0,0.0,8:15,http://ufcstats.com/fight-details/d1e144ce44599f3a
2237,1119,750.0,1.0,63.0,36.0,41.0,14.0,1.0,1.0,0.0,0.0,0:53,http://ufcstats.com/fight-details/d1e144ce44599f3a
2236,1118,1776.0,2.0,12.0,8.0,12.0,8.0,0.0,0.0,0.0,0.0,0:10,http://ufcstats.com/fight-details/62fbd9d089a9a306
2235,1118,2950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/62fbd9d089a9a306
2234,1117,604.0,0.0,166.0,133.0,61.0,36.0,5.0,3.0,0.0,0.0,13:52,http://ufcstats.com/fight-details/1e87e0e4da55c92f
2233,1117,1694.0,0.0,46.0,32.0,21.0,9.0,0.0,0.0,2.0,0.0,0:01,http://ufcstats.com/fight-details/1e87e0e4da55c92f
2232,1116,3122.0,0.0,193.0,76.0,191.0,74.0,7.0,1.0,1.0,0.0,0:45,http://ufcstats.com/fight-details/eb23f3574b656624
2231,1116,732.0,0.0,207.0,30.0,204.0,27.0,3.0,1.0,0.0,0.0,0:25,http://ufcstats.com/fight-details/eb23f3574b656624
2230,1115,2108.0,0.0,19.0,13.0,10.0,4.0,1.0,1.0,1.0,0.0,2:08,http://ufcstats.com/fight-details/b9be472f456cac79
2229,1115,1143.0,0.0,6.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/b9be472f456cac79
2228,1114,2676.0,0.0,8.0,2.0,5.0,0.0,1.0,1.0,1.0,0.0,0:44,http://ufcstats.com/fight-details/f1423b63d81c88ea
2227,1114,3841.0,0.0,11.0,3.0,11.0,3.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/f1423b63d81c88ea
2226,1113,3696.0,0.0,11.0,7.0,11.0,7.0,1.0,1.0,0.0,0.0,0:09,http://ufcstats.com/fight-details/b4bf090eb5c57903
2225,1113,1444.0,0.0,11.0,3.0,11.0,3.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/b4bf090eb5c57903
2224,1112,596.0,1.0,50.0,18.0,50.0,18.0,0.0,0.0,0.0,0.0,0:16,http://ufcstats.com/fight-details/dd400f38c483f629
2223,1112,2689.0,0.0,34.0,18.0,33.0,17.0,0.0,0.0,0.0,0.0,0:03,http://ufcstats.com/fight-details/dd400f38c483f629
2222,1111,48.0,0.0,6.0,4.0,6.0,4.0,0.0,0.0,1.0,1.0,1:07,http://ufcstats.com/fight-details/54d14f98d4a83def
2221,1111,105.0,0.0,7.0,4.0,5.0,2.0,1.0,0.0,0.0,0.0,0:32,http://ufcstats.com/fight-details/54d14f98d4a83def
2220,1110,952.0,0.0,302.0,133.0,226.0,62.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/5060770f197e2147
2219,1110,2284.0,0.0,158.0,98.0,105.0,50.0,14.0,5.0,0.0,0.0,5:14,http://ufcstats.com/fight-details/5060770f197e2147
2218,1109,703.0,0.0,155.0,106.0,139.0,94.0,0.0,0.0,0.0,0.0,2:45,http://ufcstats.com/fight-details/7291a111058dbf0e
2217,1109,2060.0,0.0,64.0,18.0,54.0,10.0,14.0,1.0,0.0,0.0,2:38,http://ufcstats.com/fight-details/7291a111058dbf0e
2216,1108,519.0,1.0,219.0,87.0,186.0,62.0,0.0,0.0,0.0,1.0,2:41,http://ufcstats.com/fight-details/de84ebe3b8cb8cd3
2215,1108,116.0,0.0,119.0,61.0,104.0,46.0,11.0,4.0,2.0,0.0,4:27,http://ufcstats.com/fight-details/de84ebe3b8cb8cd3
2214,1107,925.0,1.0,34.0,25.0,32.0,24.0,1.0,0.0,0.0,0.0,0:26,http://ufcstats.com/fight-details/d29dd21d8881a0e0
2213,1107,2026.0,0.0,37.0,8.0,37.0,8.0,1.0,1.0,0.0,0.0,0:21,http://ufcstats.com/fight-details/d29dd21d8881a0e0
2212,1106,596.0,0.0,18.0,10.0,11.0,3.0,2.0,2.0,2.0,0.0,1:47,http://ufcstats.com/fight-details/1f64e532f942ef57
2211,1106,557.0,0.0,24.0,14.0,18.0,8.0,0.0,0.0,0.0,0.0,0:09,http://ufcstats.com/fight-details/1f64e532f942ef57
2210,1105,2183.0,0.0,117.0,80.0,84.0,53.0,3.0,2.0,0.0,0.0,5:00,http://ufcstats.com/fight-details/bcba81de8f082768
2209,1105,2647.0,0.0,20.0,9.0,20.0,9.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/bcba81de8f082768
2208,1104,3564.0,0.0,223.0,87.0,223.0,87.0,1.0,0.0,0.0,0.0,0:13,http://ufcstats.com/fight-details/0bf025d86cc2a409
2207,1104,3558.0,0.0,189.0,69.0,189.0,69.0,0.0,0.0,0.0,0.0,0:02,http://ufcstats.com/fight-details/0bf025d86cc2a409
2206,1103,2287.0,0.0,141.0,103.0,65.0,31.0,6.0,5.0,1.0,0.0,8:00,http://ufcstats.com/fight-details/154da5e0d8541508
2205,1103,2950.0,0.0,62.0,32.0,53.0,23.0,0.0,0.0,0.0,1.0,0:06,http://ufcstats.com/fight-details/154da5e0d8541508
2204,1102,1138.0,0.0,47.0,29.0,34.0,16.0,1.0,1.0,0.0,0.0,1:47,http://ufcstats.com/fight-details/793432d042384a02
2203,1102,1942.0,0.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0:27,http://ufcstats.com/fight-details/793432d042384a02
2202,1101,2582.0,0.0,210.0,189.0,84.0,71.0,9.0,5.0,0.0,0.0,11:55,http://ufcstats.com/fight-details/06142a1de3bbae75
2201,1101,1992.0,0.0,18.0,8.0,16.0,6.0,0.0,0.0,0.0,0.0,0:34,http://ufcstats.com/fight-details/06142a1de3bbae75
2200,1100,3746.0,0.0,68.0,45.0,43.0,20.0,2.0,1.0,1.0,0.0,4:00,http://ufcstats.com/fight-details/bdb62b661d033fe2
2199,1100,3774.0,0.0,6.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0:22,http://ufcstats.com/fight-details/bdb62b661d033fe2
2198,1099,2738.0,0.0,149.0,98.0,76.0,34.0,4.0,3.0,0.0,1.0,3:23,http://ufcstats.com/fight-details/226de3e7e71f2b4f
2197,1099,3468.0,0.0,101.0,53.0,75.0,31.0,2.0,2.0,0.0,3.0,9:09,http://ufcstats.com/fight-details/226de3e7e71f2b4f
2196,1098,1853.0,0.0,165.0,45.0,164.0,44.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/c6a5ed1127cbc9b9
2195,1098,1922.0,0.0,150.0,36.0,148.0,34.0,3.0,2.0,0.0,0.0,1:06,http://ufcstats.com/fight-details/c6a5ed1127cbc9b9
2194,1097,2293.0,0.0,91.0,52.0,61.0,26.0,5.0,5.0,6.0,2.0,7:48,http://ufcstats.com/fight-details/ae68274ab6f78cd8
2193,1097,3417.0,0.0,124.0,71.0,86.0,35.0,4.0,3.0,3.0,0.0,3:10,http://ufcstats.com/fight-details/ae68274ab6f78cd8
2192,1096,3891.0,0.0,122.0,87.0,56.0,24.0,7.0,5.0,2.0,0.0,10:06,http://ufcstats.com/fight-details/a7d42315236560e9
2191,1096,1857.0,0.0,55.0,20.0,43.0,9.0,0.0,0.0,0.0,0.0,1:01,http://ufcstats.com/fight-details/a7d42315236560e9
2190,1095,2722.0,0.0,245.0,101.0,213.0,69.0,4.0,1.0,0.0,0.0,2:51,http://ufcstats.com/fight-details/f1100f1bc6cbb351
2189,1095,3185.0,0.0,137.0,29.0,134.0,26.0,1.0,0.0,3.0,1.0,0:05,http://ufcstats.com/fight-details/f1100f1bc6cbb351
2188,1094,1692.0,0.0,18.0,5.0,16.0,3.0,0.0,0.0,1.0,0.0,0:00,http://ufcstats.com/fight-details/33e576af1d064e4e
2187,1094,3649.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1:06,http://ufcstats.com/fight-details/33e576af1d064e4e
2186,1093,397.0,0.0,65.0,46.0,20.0,7.0,13.0,5.0,3.0,0.0,10:07,http://ufcstats.com/fight-details/9c7a67ce1d6a01f9
2185,1093,542.0,0.0,57.0,40.0,40.0,23.0,0.0,0.0,0.0,0.0,0:45,http://ufcstats.com/fight-details/9c7a67ce1d6a01f9
2184,1092,4023.0,0.0,107.0,79.0,67.0,41.0,15.0,9.0,1.0,0.0,8:21,http://ufcstats.com/fight-details/4b9203b86f0aa870
2183,1092,2501.0,0.0,66.0,52.0,39.0,25.0,2.0,0.0,3.0,0.0,2:04,http://ufcstats.com/fight-details/4b9203b86f0aa870
2182,1091,2108.0,0.0,40.0,30.0,20.0,13.0,2.0,1.0,1.0,0.0,1:27,http://ufcstats.com/fight-details/47e17513aae45a95
2181,1091,860.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/47e17513aae45a95
2180,1090,3359.0,0.0,40.0,10.0,39.0,9.0,0.0,0.0,7.0,0.0,0:24,http://ufcstats.com/fight-details/c642640db89fb033
2179,1090,3509.0,0.0,56.0,37.0,37.0,19.0,3.0,3.0,0.0,0.0,5:31,http://ufcstats.com/fight-details/c642640db89fb033
2178,1089,1026.0,1.0,85.0,61.0,48.0,29.0,8.0,4.0,0.0,1.0,7:04,http://ufcstats.com/fight-details/4cffb137402f7bb0
2177,1089,1369.0,0.0,110.0,74.0,70.0,35.0,8.0,1.0,1.0,1.0,4:51,http://ufcstats.com/fight-details/4cffb137402f7bb0
2176,1088,2217.0,0.0,21.0,13.0,15.0,7.0,0.0,0.0,2.0,0.0,0:10,http://ufcstats.com/fight-details/a561360edf66ee6f
2175,1088,275.0,0.0,20.0,12.0,12.0,4.0,1.0,1.0,0.0,0.0,1:03,http://ufcstats.com/fight-details/a561360edf66ee6f
2174,1087,665.0,1.0,40.0,27.0,27.0,16.0,1.0,1.0,0.0,0.0,1:06,http://ufcstats.com/fight-details/ddc233f8ca7c05aa
2173,1087,1762.0,0.0,5.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/ddc233f8ca7c05aa
2172,1086,2422.0,2.0,176.0,80.0,151.0,56.0,3.0,2.0,0.0,0.0,2:54,http://ufcstats.com/fight-details/011d818ec9bb3de6
2171,1086,2404.0,0.0,185.0,65.0,184.0,64.0,3.0,0.0,0.0,0.0,0:28,http://ufcstats.com/fight-details/011d818ec9bb3de6
2170,1085,3524.0,1.0,10.0,4.0,10.0,4.0,0.0,0.0,0.0,0.0,0:02,http://ufcstats.com/fight-details/038c472ae3fd7728
2169,1085,2792.0,0.0,10.0,7.0,8.0,5.0,1.0,1.0,0.0,0.0,0:29,http://ufcstats.com/fight-details/038c472ae3fd7728
2168,1084,3661.0,2.0,51.0,44.0,31.0,24.0,0.0,0.0,0.0,0.0,0:35,http://ufcstats.com/fight-details/1df12710cfdb60f4
2167,1084,761.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0:21,http://ufcstats.com/fight-details/1df12710cfdb60f4
2166,1083,2660.0,1.0,64.0,40.0,47.0,23.0,0.0,0.0,0.0,0.0,0:19,http://ufcstats.com/fight-details/798ca95afb5875ef
2165,1083,1569.0,0.0,37.0,14.0,37.0,14.0,4.0,0.0,0.0,0.0,0:01,http://ufcstats.com/fight-details/798ca95afb5875ef
2164,1082,1798.0,0.0,115.0,59.0,93.0,37.0,1.0,1.0,0.0,0.0,2:05,http://ufcstats.com/fight-details/789a8911fcd6de13
2163,1082,1693.0,0.0,104.0,28.0,100.0,25.0,8.0,0.0,1.0,0.0,1:26,http://ufcstats.com/fight-details/789a8911fcd6de13
2162,1081,1786.0,0.0,33.0,20.0,23.0,12.0,1.0,1.0,0.0,0.0,3:22,http://ufcstats.com/fight-details/31535a79c5959be8
2161,1081,1928.0,0.0,20.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/31535a79c5959be8
2160,1080,2712.0,1.0,26.0,11.0,25.0,10.0,0.0,0.0,0.0,0.0,0:03,http://ufcstats.com/fight-details/d9d7e8e9149e61b1
2159,1080,3278.0,0.0,25.0,6.0,25.0,6.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/d9d7e8e9149e61b1
2158,1079,3676.0,0.0,183.0,107.0,103.0,34.0,8.0,4.0,1.0,0.0,7:58,http://ufcstats.com/fight-details/39b79764bbac93cb
2157,1079,3742.0,0.0,70.0,31.0,65.0,27.0,0.0,0.0,0.0,0.0,0:02,http://ufcstats.com/fight-details/39b79764bbac93cb
2156,1078,265.0,2.0,75.0,32.0,75.0,32.0,0.0,0.0,0.0,0.0,0:11,http://ufcstats.com/fight-details/731a3120fdffa44c
2155,1078,1297.0,0.0,28.0,5.0,28.0,5.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/731a3120fdffa44c
2154,1077,1498.0,1.0,12.0,5.0,12.0,5.0,0.0,0.0,0.0,0.0,0:06,http://ufcstats.com/fight-details/21b02cb26307ac0f
2153,1077,1038.0,0.0,9.0,4.0,9.0,4.0,0.0,0.0,0.0,0.0,0:02,http://ufcstats.com/fight-details/21b02cb26307ac0f
2152,1076,870.0,0.0,193.0,91.0,193.0,91.0,4.0,1.0,1.0,0.0,0:46,http://ufcstats.com/fight-details/56aac937d9f1d13a
2151,1076,539.0,0.0,147.0,43.0,145.0,41.0,4.0,0.0,1.0,1.0,0:24,http://ufcstats.com/fight-details/56aac937d9f1d13a
2150,1075,2645.0,1.0,12.0,5.0,12.0,5.0,0.0,0.0,0.0,0.0,0:02,http://ufcstats.com/fight-details/9379672d351808a3
2149,1075,1863.0,0.0,7.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/9379672d351808a3
2148,1074,1860.0,1.0,114.0,79.0,102.0,67.0,6.0,2.0,1.0,0.0,4:19,http://ufcstats.com/fight-details/c1b0670419fa0894
2147,1074,2763.0,0.0,78.0,20.0,74.0,16.0,0.0,0.0,1.0,0.0,0:00,http://ufcstats.com/fight-details/c1b0670419fa0894
2146,1073,1901.0,0.0,17.0,6.0,17.0,6.0,4.0,1.0,1.0,0.0,0:09,http://ufcstats.com/fight-details/995d42d9ff422ed1
2145,1073,604.0,0.0,34.0,18.0,24.0,8.0,0.0,0.0,0.0,0.0,1:27,http://ufcstats.com/fight-details/995d42d9ff422ed1
2144,1072,410.0,1.0,24.0,7.0,24.0,7.0,0.0,0.0,0.0,0.0,0:02,http://ufcstats.com/fight-details/fd05ac3ac2f7d042
2143,1072,2178.0,0.0,29.0,8.0,29.0,8.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/fd05ac3ac2f7d042
2142,1071,3056.0,1.0,43.0,19.0,43.0,19.0,1.0,1.0,0.0,0.0,0:24,http://ufcstats.com/fight-details/0bf249717dacc5c3
2141,1071,3439.0,0.0,86.0,70.0,13.0,0.0,4.0,2.0,0.0,0.0,1:48,http://ufcstats.com/fight-details/0bf249717dacc5c3
2140,1070,3184.0,2.0,18.0,12.0,18.0,12.0,0.0,0.0,0.0,0.0,0:06,http://ufcstats.com/fight-details/95c229097cd2d7c3
2139,1070,509.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/95c229097cd2d7c3
2138,1069,3145.0,1.0,28.0,14.0,27.0,13.0,0.0,0.0,1.0,0.0,0:31,http://ufcstats.com/fight-details/d89b849df7bff79b
2137,1069,3109.0,0.0,18.0,14.0,13.0,9.0,1.0,1.0,1.0,0.0,0:32,http://ufcstats.com/fight-details/d89b849df7bff79b
2136,1068,3459.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0:00,http://ufcstats.com/fight-details/0d395cb5d91f811f
2135,1068,2711.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0:22,http://ufcstats.com/fight-details/0d395cb5d91f811f
2134,1067,2257.0,0.0,327.0,192.0,190.0,71.0,6.0,2.0,0.0,1.0,6:23,http://ufcstats.com/fight-details/cdfaa6f4154a0ee9
2133,1067,1882.0,1.0,88.0,44.0,82.0,38.0,4.0,4.0,0.0,0.0,2:45,http://ufcstats.com/fight-details/cdfaa6f4154a0ee9
2132,1066,2102.0,0.0,38.0,32.0,17.0,11.0,2.0,2.0,4.0,1.0,5:11,http://ufcstats.com/fight-details/83c5a944258d2332
2131,1066,542.0,0.0,47.0,25.0,37.0,15.0,1.0,1.0,0.0,1.0,3:44,http://ufcstats.com/fight-details/83c5a944258d2332
2130,1065,272.0,0.0,183.0,124.0,140.0,88.0,4.0,1.0,0.0,0.0,3:28,http://ufcstats.com/fight-details/2d80f60b67791b97
2129,1065,530.0,0.0,41.0,8.0,39.0,7.0,0.0,0.0,1.0,0.0,0:04,http://ufcstats.com/fight-details/2d80f60b67791b97
2128,1064,1501.0,0.0,119.0,68.0,96.0,46.0,0.0,0.0,3.0,0.0,2:13,http://ufcstats.com/fight-details/df7f3c60c523ca55
2127,1064,3298.0,1.0,100.0,62.0,66.0,33.0,1.0,0.0,0.0,1.0,2:58,http://ufcstats.com/fight-details/df7f3c60c523ca55
2126,1063,2372.0,1.0,62.0,32.0,47.0,21.0,0.0,0.0,0.0,0.0,0:09,http://ufcstats.com/fight-details/868833557ae90877
2125,1063,2985.0,0.0,24.0,13.0,23.0,12.0,1.0,0.0,0.0,0.0,0:18,http://ufcstats.com/fight-details/868833557ae90877
2124,1062,1276.0,0.0,69.0,27.0,58.0,16.0,5.0,1.0,1.0,0.0,1:29,http://ufcstats.com/fight-details/0a1f2e1f9d91bc9a
2123,1062,3089.0,0.0,80.0,24.0,77.0,21.0,5.0,2.0,0.0,0.0,1:00,http://ufcstats.com/fight-details/0a1f2e1f9d91bc9a
2122,1061,1694.0,0.0,8.0,4.0,6.0,2.0,0.0,0.0,2.0,1.0,0:22,http://ufcstats.com/fight-details/14c3447726332f2b
2121,1061,944.0,0.0,7.0,5.0,4.0,2.0,2.0,1.0,0.0,0.0,0:26,http://ufcstats.com/fight-details/14c3447726332f2b
2120,1060,276.0,1.0,40.0,22.0,29.0,12.0,3.0,1.0,0.0,0.0,1:24,http://ufcstats.com/fight-details/6a663c04dfe5b88e
2119,1060,2724.0,1.0,72.0,51.0,48.0,29.0,0.0,0.0,1.0,0.0,1:41,http://ufcstats.com/fight-details/6a663c04dfe5b88e
2118,1059,397.0,0.0,26.0,22.0,10.0,7.0,3.0,2.0,1.0,0.0,3:21,http://ufcstats.com/fight-details/c9721146eba68c2a
2117,1059,3444.0,0.0,10.0,2.0,9.0,1.0,1.0,0.0,0.0,0.0,0:20,http://ufcstats.com/fight-details/c9721146eba68c2a
2116,1058,3509.0,0.0,67.0,62.0,24.0,21.0,4.0,4.0,2.0,0.0,4:37,http://ufcstats.com/fight-details/26888b89fbd860cf
2115,1058,3170.0,0.0,2.0,2.0,2.0,2.0,6.0,1.0,0.0,0.0,1:02,http://ufcstats.com/fight-details/26888b89fbd860cf
2114,1057,1041.0,0.0,321.0,276.0,81.0,48.0,7.0,4.0,0.0,0.0,11:11,http://ufcstats.com/fight-details/e4420b9812501c17
2113,1057,3645.0,0.0,53.0,40.0,35.0,22.0,1.0,1.0,0.0,0.0,0:23,http://ufcstats.com/fight-details/e4420b9812501c17
2112,1056,563.0,0.0,358.0,310.0,122.0,92.0,7.0,4.0,0.0,0.0,14:57,http://ufcstats.com/fight-details/a158e4ff7ea93d43
2111,1056,1267.0,0.0,85.0,63.0,37.0,16.0,1.0,0.0,0.0,0.0,0:26,http://ufcstats.com/fight-details/a158e4ff7ea93d43
2110,1055,1934.0,2.0,48.0,32.0,40.0,24.0,3.0,2.0,0.0,0.0,2:28,http://ufcstats.com/fight-details/41b9240c854b0956
2109,1055,701.0,0.0,28.0,19.0,10.0,2.0,2.0,0.0,0.0,0.0,0:24,http://ufcstats.com/fight-details/41b9240c854b0956
2108,1054,2349.0,1.0,89.0,70.0,62.0,45.0,10.0,7.0,0.0,0.0,4:09,http://ufcstats.com/fight-details/afb9d3476c5caafa
2107,1054,3725.0,0.0,114.0,74.0,76.0,37.0,2.0,0.0,0.0,0.0,2:11,http://ufcstats.com/fight-details/afb9d3476c5caafa
2106,1053,2702.0,0.0,127.0,75.0,99.0,49.0,11.0,4.0,1.0,0.0,8:50,http://ufcstats.com/fight-details/92e9c53671ac8fe7
2105,1053,3221.0,0.0,158.0,70.0,135.0,49.0,8.0,0.0,0.0,0.0,0:50,http://ufcstats.com/fight-details/92e9c53671ac8fe7
2104,1052,2978.0,0.0,232.0,174.0,70.0,40.0,7.0,4.0,2.0,0.0,10:08,http://ufcstats.com/fight-details/c598261fac8cf23a
2103,1052,2793.0,0.0,32.0,18.0,20.0,7.0,0.0,0.0,0.0,1.0,2:01,http://ufcstats.com/fight-details/c598261fac8cf23a
2102,1051,440.0,0.0,115.0,70.0,64.0,27.0,7.0,3.0,0.0,0.0,5:08,http://ufcstats.com/fight-details/e6dd15ef9fd7927e
2101,1051,2885.0,0.0,129.0,66.0,86.0,26.0,5.0,1.0,1.0,0.0,2:18,http://ufcstats.com/fight-details/e6dd15ef9fd7927e
2100,1050,2493.0,0.0,106.0,80.0,41.0,21.0,7.0,7.0,2.0,1.0,6:01,http://ufcstats.com/fight-details/08f5bdfe45082ec5
2099,1050,121.0,0.0,107.0,67.0,82.0,45.0,6.0,2.0,2.0,1.0,3:11,http://ufcstats.com/fight-details/08f5bdfe45082ec5
2098,1049,1431.0,1.0,122.0,61.0,84.0,25.0,11.0,9.0,0.0,0.0,5:14,http://ufcstats.com/fight-details/1cb28e867dd749b8
2097,1049,162.0,0.0,200.0,67.0,179.0,46.0,1.0,0.0,0.0,0.0,0:04,http://ufcstats.com/fight-details/1cb28e867dd749b8
2096,1048,3361.0,0.0,90.0,38.0,68.0,24.0,0.0,0.0,0.0,2.0,10:53,http://ufcstats.com/fight-details/fb7d31b36bebc5af
2095,1048,3934.0,0.0,164.0,148.0,25.0,16.0,5.0,2.0,5.0,0.0,2:25,http://ufcstats.com/fight-details/fb7d31b36bebc5af
2094,1047,2595.0,0.0,96.0,43.0,88.0,36.0,6.0,4.0,0.0,0.0,5:06,http://ufcstats.com/fight-details/cb7cfa8b9900878f
2093,1047,2943.0,0.0,106.0,47.0,96.0,39.0,0.0,0.0,0.0,0.0,1:33,http://ufcstats.com/fight-details/cb7cfa8b9900878f
2092,1046,925.0,2.0,148.0,106.0,102.0,62.0,2.0,1.0,2.0,0.0,3:29,http://ufcstats.com/fight-details/396214fd188c2549
2091,1046,3425.0,0.0,113.0,71.0,69.0,31.0,9.0,7.0,0.0,0.0,6:10,http://ufcstats.com/fight-details/396214fd188c2549
2090,1045,1334.0,0.0,168.0,124.0,35.0,18.0,10.0,7.0,0.0,0.0,11:03,http://ufcstats.com/fight-details/dd5f7a14f5782f79
2089,1045,2505.0,0.0,51.0,22.0,36.0,7.0,1.0,1.0,1.0,0.0,0:57,http://ufcstats.com/fight-details/dd5f7a14f5782f79
2088,1044,3814.0,0.0,28.0,9.0,28.0,9.0,0.0,0.0,1.0,0.0,0:20,http://ufcstats.com/fight-details/591e7797363a6c89
2087,1044,2287.0,0.0,85.0,54.0,55.0,26.0,5.0,3.0,1.0,0.0,5:43,http://ufcstats.com/fight-details/591e7797363a6c89
2086,1043,3290.0,0.0,180.0,73.0,166.0,59.0,1.0,0.0,0.0,0.0,0:06,http://ufcstats.com/fight-details/e90dd017386025c4
2085,1043,1946.0,0.0,216.0,91.0,198.0,73.0,0.0,0.0,0.0,0.0,0:03,http://ufcstats.com/fight-details/e90dd017386025c4
2084,1042,2619.0,0.0,61.0,41.0,36.0,18.0,7.0,5.0,0.0,0.0,4:09,http://ufcstats.com/fight-details/20b84b2cbfb92dc7
